job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB0447,Prompt Engineer,AI Engineering,Mid (3-5 yrs),4,Bachelor's,240000.0,90000,200000,San Francisco,USA,Hybrid,Big Tech (FAANG+),Government,Testing|Python|LLM APIs|Prompt Design|NLP|Documentation|SQL|Leadership,5.1,82,11.7,7.1,2025,7,0,1,1,Senior ($200-300k)
AIJOB0448,NLP Engineer,AI Engineering,Mid (3-5 yrs),8,Bachelor's,145000.0,145000,290000,Toronto,Canada,Hybrid,Startup (1-50),Healthcare,BERT|LLMs|Text Processing|Hugging Face|Cloud,6.4,91,39.4,6.4,2026,3,0,1,0,Mid ($100-150k)
AIJOB0449,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),8,PhD,264000.0,125000,240000,Austin,USA,Hybrid,Mid-size (501-5000),Healthcare,Simulation|C++|Python|Control Systems|Git|Problem Solving,14.0,76,6.0,9.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB0450,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),7,Associate's,141000.0,141000,270000,Zurich,Switzerland,Fully Remote,Startup (1-50),Media,PyTorch|GPU Computing|CUDA|Python|TensorFlow|Neural Networks|Leadership|Agile,9.3,89,16.2,8.7,2026,1,0,1,0,Mid ($100-150k)
AIJOB0451,AI Ethics Officer,Governance,Entry (0-2 yrs),6,Master's,134000.0,110000,210000,Amsterdam,Netherlands,Hybrid,Big Tech (FAANG+),Healthcare,AI Policy|Research|Ethics Frameworks|Communication|Cloud|Research|Git,13.1,72,19.1,7.5,2026,1,0,1,0,Mid ($100-150k)
AIJOB0452,AI Research Scientist,Research,Mid (3-5 yrs),12,Associate's,191000.0,115000,280000,San Francisco,USA,On-site,SME (51-500),Healthcare,Mathematics|Publishing|Research|PyTorch|Python|Deep Learning|Agile|Leadership|Git,13.3,88,12.3,8.4,2026,2,0,0,0,Upper-Mid ($150-200k)
AIJOB0453,Senior Data Scientist,Data Science,Mid (3-5 yrs),5,Master's,157000.0,157000,218000,Berlin,Germany,Fully Remote,Startup (1-50),Government,Leadership|Deep Learning|Causal Inference|Advanced Statistics|Python|Leadership|Agile|Linux,5.1,90,29.6,8.4,2025,6,0,1,0,Upper-Mid ($150-200k)
AIJOB0454,NLP Engineer,AI Engineering,Senior (6-9 yrs),4,Bachelor's,175000.0,145000,290000,Berlin,Germany,Hybrid,SME (51-500),Healthcare,Text Processing|BERT|Transformers|LLMs|Python|Hugging Face|Communication|Cloud,8.1,91,46.7,6.6,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0455,AI Research Scientist,Research,Mid (3-5 yrs),6,Master's,160000.0,115000,280000,Zurich,Switzerland,On-site,SME (51-500),Healthcare,Python|Research|PyTorch|Publishing|Deep Learning|Problem Solving|Communication|Git,10.5,88,27.7,9.7,2025,9,0,0,0,Upper-Mid ($150-200k)
AIJOB0456,Senior Data Scientist,Data Science,Entry (0-2 yrs),6,Bootcamp/Self-taught,208000.0,157000,218000,San Francisco,USA,On-site,Big Tech (FAANG+),Retail,Leadership|Python|Advanced Statistics|Git,7.4,90,5.3,9.7,2026,1,0,0,0,Senior ($200-300k)
AIJOB0457,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),10,Master's,125000.0,125000,240000,Toronto,Canada,Hybrid,Startup (1-50),Media,C++|Simulation|Computer Vision|ROS|SQL,14.3,76,8.1,9.1,2025,5,0,1,0,Mid ($100-150k)
AIJOB0458,Data Scientist,Data Science,Mid (3-5 yrs),2,Bachelor's,155000.0,138000,195000,Dubai,UAE,Fully Remote,Enterprise (5000+),Consulting,Scikit-learn|ML Algorithms|Statistics|Data Visualization|Agile|Communication|Cloud,8.8,92,23.2,6.6,2025,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0459,MLOps Engineer,ML Operations,Senior (6-9 yrs),3,Bachelor's,157000.0,130000,260000,Singapore,Singapore,On-site,Startup (1-50),Energy,MLflow|Kubernetes|Monitoring|Leadership|Statistics,12.3,93,80.2,8.6,2026,2,1,0,0,Upper-Mid ($150-200k)
AIJOB0460,Data Engineer (AI),Data Engineering,Lead (10+ yrs),8,PhD,264000.0,130000,220000,Boston,USA,Hybrid,Mid-size (501-5000),Government,ETL|Python|Spark|Linux|Statistics|Problem Solving,16.0,88,29.4,9.1,2025,7,1,1,0,Senior ($200-300k)
AIJOB0461,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),3,PhD,150000.0,150000,295000,Berlin,Germany,Hybrid,SME (51-500),Government,Fine-tuning|Deployment|Diffusion Models|GenAI APIs|LLMs|Python|Statistics|Linux|Communication,13.0,95,54.0,8.0,2026,2,0,1,1,Mid ($100-150k)
AIJOB0462,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),5,Bachelor's,180000.0,180000,312000,Bangalore,India,Hybrid,Enterprise (5000+),Manufacturing,Python|System Design|MLOps|Distributed Systems|SQL,16.5,96,71.8,6.5,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0463,Prompt Engineer,AI Engineering,Mid (3-5 yrs),1,Bachelor's,108000.0,90000,200000,London,UK,Hybrid,SME (51-500),Consulting,NLP|Prompt Design|Documentation|LLM APIs|Git,6.3,82,19.8,6.6,2025,3,0,1,1,Mid ($100-150k)
AIJOB0464,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),11,Associate's,180000.0,180000,312000,London,UK,Hybrid,Startup (1-50),Research,PyTorch|MLOps|Distributed Systems|System Design|Agile|Research|Cloud,15.8,96,65.8,7.1,2025,11,0,1,0,Upper-Mid ($150-200k)
AIJOB0465,ML Engineer,AI Engineering,Mid (3-5 yrs),9,Bachelor's,120000.0,120000,280000,Beijing,China,Hybrid,SME (51-500),Finance,Kubernetes|TensorFlow|SQL|MLOps|Python|PyTorch|Agile,17.8,97,24.1,6.8,2026,1,0,1,0,Mid ($100-150k)
AIJOB0466,LLM Engineer,AI Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,195000.0,160000,300000,Chicago,USA,Hybrid,Big Tech (FAANG+),Finance,RAG|LLM APIs|Python|Prompt Engineering|Fine-tuning|Vector DBs|Git|Problem Solving,8.5,98,39.5,6.9,2025,2,0,1,1,Upper-Mid ($150-200k)
AIJOB0467,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),8,PhD,283000.0,180000,312000,Los Angeles,USA,On-site,Big Tech (FAANG+),Technology,PyTorch|System Design|Python|Problem Solving|SQL|Research,8.9,96,37.5,9.7,2026,2,0,0,0,Senior ($200-300k)
AIJOB0468,AI Security Engineer,Security,Lead (10+ yrs),4,PhD,312000.0,140000,260000,Los Angeles,USA,Hybrid,Mid-size (501-5000),Government,Red Teaming|Cybersecurity|Python|Risk Analysis|Problem Solving,16.7,80,5.9,6.6,2026,1,1,1,0,Elite (>$300k)
AIJOB0469,AI Agent Developer,AI Engineering,Mid (3-5 yrs),3,Master's,241000.0,155000,290000,Seattle,USA,On-site,SME (51-500),Automotive,Tool Use|LangChain|AutoGen|Planning Systems|APIs|Cloud|SQL|Problem Solving,14.1,96,20.5,6.6,2026,2,0,0,1,Senior ($200-300k)
AIJOB0470,Data Scientist,Data Science,Senior (6-9 yrs),8,Associate's,222000.0,138000,195000,San Francisco,USA,On-site,SME (51-500),Healthcare,Scikit-learn|Python|ML Algorithms|Linux|Agile,7.0,92,40.8,6.3,2026,2,1,0,0,Senior ($200-300k)
AIJOB0471,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),10,Master's,336000.0,145000,280000,Remote,Global,Hybrid,Mid-size (501-5000),Education,PyTorch|CUDA|CNNs|Problem Solving|Linux,8.9,87,28.8,7.4,2026,3,1,1,0,Elite (>$300k)
AIJOB0472,AI Solutions Architect,Architecture,Entry (0-2 yrs),14,Master's,180000.0,180000,320000,Berlin,Germany,On-site,Startup (1-50),Finance,Cloud|System Design|ML|Linux|Cloud,16.7,84,21.7,7.3,2026,3,0,0,0,Upper-Mid ($150-200k)
AIJOB0473,AI Solutions Architect,Architecture,Mid (3-5 yrs),12,Bachelor's,227000.0,180000,320000,Boston,USA,Hybrid,Startup (1-50),Finance,Cloud|Python|ML|System Design|Enterprise Architecture|Leadership|Research|Communication|Problem Solving,8.4,84,8.9,7.8,2026,2,0,1,0,Senior ($200-300k)
AIJOB0474,AI Business Analyst,Business,Lead (10+ yrs),4,Bachelor's,216000.0,95000,180000,New York,USA,Hybrid,Big Tech (FAANG+),Retail,Data Visualization|Python|SQL|Business Analysis|Cloud,9.8,78,8.5,7.0,2025,12,1,1,0,Senior ($200-300k)
AIJOB0475,AI Solutions Architect,Architecture,Mid (3-5 yrs),6,PhD,269000.0,180000,320000,Amsterdam,Netherlands,Fully Remote,Big Tech (FAANG+),Manufacturing,Python|ML|Leadership|Communication,12.8,84,18.4,9.0,2026,2,0,1,0,Senior ($200-300k)
AIJOB0476,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),6,Associate's,130000.0,130000,220000,Bangalore,India,Fully Remote,Enterprise (5000+),Healthcare,Python|Feature Stores|dbt|Spark|Statistics|SQL,17.3,88,17.5,7.2,2026,3,0,1,0,Mid ($100-150k)
AIJOB0477,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,109000.0,90000,200000,Berlin,Germany,Hybrid,Big Tech (FAANG+),Energy,Documentation|Testing|Prompt Design|NLP|Python|LLM APIs|Leadership|Linux,5.4,82,28.8,9.7,2026,1,0,1,1,Mid ($100-150k)
AIJOB0478,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),8,PhD,171000.0,130000,220000,Singapore,Singapore,Fully Remote,Startup (1-50),Manufacturing,Feature Stores|Airflow|ETL|Cloud|Statistics,12.3,88,29.4,7.3,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0479,Prompt Engineer,AI Engineering,Mid (3-5 yrs),3,Associate's,94000.0,90000,200000,Singapore,Singapore,Fully Remote,SME (51-500),Education,Documentation|Python|Prompt Design|NLP|Testing|LLM APIs|SQL|Cloud|Git,7.4,82,18.6,8.4,2026,1,0,1,1,Entry (<$100k)
AIJOB0480,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),7,Master's,208000.0,160000,300000,Paris,France,Fully Remote,Enterprise (5000+),Consulting,Python|Vision-Language Models|APIs|Fine-tuning|Research|Cloud,15.4,90,5.2,7.4,2025,5,0,1,0,Senior ($200-300k)
AIJOB0481,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),9,Master's,203000.0,145000,280000,Berlin,Germany,On-site,Mid-size (501-5000),Manufacturing,Python|CUDA|OpenCV|Leadership|Statistics,7.0,87,15.8,8.1,2025,10,1,0,0,Senior ($200-300k)
AIJOB0482,AI Agent Developer,AI Engineering,Lead (10+ yrs),5,Master's,266000.0,155000,290000,Sydney,Australia,Fully Remote,Startup (1-50),Research,Tool Use|AutoGen|LangChain|APIs|Git,13.0,96,61.1,9.0,2026,3,1,1,1,Senior ($200-300k)
AIJOB0483,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),3,Master's,161000.0,145000,280000,Tokyo,Japan,Hybrid,SME (51-500),Education,Python|Image Processing|OpenCV|CUDA|PyTorch|CNNs|Linux,8.4,87,9.7,8.5,2025,4,1,1,0,Upper-Mid ($150-200k)
AIJOB0484,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),5,Bachelor's,178000.0,125000,240000,London,UK,On-site,Enterprise (5000+),Energy,Simulation|Control Systems|ROS|Research,9.4,76,11.5,6.7,2025,6,1,0,0,Upper-Mid ($150-200k)
AIJOB0485,Deep Learning Engineer,AI Engineering,Lead (10+ yrs),10,Bachelor's,196000.0,141000,270000,Sydney,Australia,Hybrid,Startup (1-50),Healthcare,PyTorch|Neural Networks|GPU Computing|Research|Linux,9.3,89,21.5,8.4,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB0486,AI Product Manager,Product,Entry (0-2 yrs),6,Master's,147000.0,140000,260000,Singapore,Singapore,Fully Remote,Enterprise (5000+),Media,AI Literacy|Product Strategy|Stakeholder Mgmt|Leadership,10.2,85,14.1,9.4,2025,3,0,1,0,Mid ($100-150k)
AIJOB0487,NLP Engineer,AI Engineering,Senior (6-9 yrs),4,PhD,300000.0,145000,290000,Seattle,USA,Hybrid,SME (51-500),Automotive,Text Processing|Hugging Face|BERT|Transformers|LLMs|Leadership|Cloud,4.4,91,76.8,8.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB0488,AI Business Analyst,Business,Mid (3-5 yrs),5,Master's,95000.0,95000,180000,Bangalore,India,Hybrid,Mid-size (501-5000),Energy,Data Visualization|Communication|Business Analysis|Python|Problem Solving|Git,10.0,78,13.8,9.4,2026,2,0,1,0,Entry (<$100k)
AIJOB0489,AI Research Scientist,Research,Senior (6-9 yrs),12,Associate's,297000.0,115000,280000,New York,USA,On-site,Big Tech (FAANG+),Automotive,Deep Learning|Python|Mathematics|Publishing|PyTorch|Linux|Statistics,14.6,88,14.3,9.0,2025,6,1,0,0,Senior ($200-300k)
AIJOB0490,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),5,Bootcamp/Self-taught,222000.0,140000,270000,San Francisco,USA,Hybrid,Mid-size (501-5000),Finance,Storage|Cloud|Distributed Systems|Kubernetes|Communication|Leadership|Problem Solving,15.2,85,28.7,9.1,2026,3,0,1,0,Senior ($200-300k)
AIJOB0491,AI Agent Developer,AI Engineering,Senior (6-9 yrs),2,PhD,253000.0,155000,290000,Amsterdam,Netherlands,Hybrid,Enterprise (5000+),Energy,Tool Use|Python|AutoGen|LangChain|Planning Systems|APIs|Linux|Statistics,13.8,96,35.8,8.4,2026,1,1,1,1,Senior ($200-300k)
AIJOB0492,AI Solutions Architect,Architecture,Lead (10+ yrs),14,Bachelor's,276000.0,180000,320000,Paris,France,Hybrid,SME (51-500),Research,ML|System Design|Leadership|Git|Cloud,11.2,84,13.6,6.3,2026,2,1,1,0,Senior ($200-300k)
AIJOB0493,RAG Engineer,AI Engineering,Senior (6-9 yrs),7,Bootcamp/Self-taught,293000.0,145000,280000,New York,USA,Fully Remote,Enterprise (5000+),Technology,LLMs|Search Systems|Python|Communication,4.0,94,87.5,9.3,2026,1,1,1,1,Senior ($200-300k)
AIJOB0494,AI Research Scientist,Research,Senior (6-9 yrs),4,Associate's,221000.0,115000,280000,Seattle,USA,Hybrid,SME (51-500),Retail,Python|Publishing|Mathematics|PyTorch|Deep Learning|Statistics|Cloud,17.2,88,19.6,6.5,2025,3,1,1,0,Senior ($200-300k)
AIJOB0495,AI Compliance Manager,Governance,Lead (10+ yrs),6,Bachelor's,100000.0,100000,200000,Bangalore,India,Fully Remote,Enterprise (5000+),Retail,Legal Knowledge|Auditing|Risk Management|Documentation|EU AI Act|Git,15.1,68,13.8,9.2,2025,11,1,1,0,Entry (<$100k)
AIJOB0496,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,150000.0,150000,295000,Los Angeles,USA,Fully Remote,Startup (1-50),Automotive,Diffusion Models|Deployment|GenAI APIs|LLMs|Statistics,15.6,95,52.5,7.2,2026,3,0,1,1,Mid ($100-150k)
AIJOB0497,AI Solutions Architect,Architecture,Entry (0-2 yrs),11,Master's,245000.0,180000,320000,Austin,USA,Hybrid,Big Tech (FAANG+),Consulting,Python|Leadership|Cloud|Enterprise Architecture|System Design|ML|Cloud|Linux,16.7,84,21.2,6.6,2026,3,0,1,0,Senior ($200-300k)
AIJOB0498,Data Scientist,Data Science,Lead (10+ yrs),5,Master's,167000.0,138000,195000,London,UK,Hybrid,Startup (1-50),Government,SQL|ML Algorithms|Python|Data Visualization|Scikit-learn|Statistics|Communication|Linux,6.6,92,18.9,7.0,2025,11,1,1,0,Upper-Mid ($150-200k)
AIJOB0499,LLM Engineer,AI Engineering,Senior (6-9 yrs),6,Master's,208000.0,160000,300000,Amsterdam,Netherlands,On-site,SME (51-500),Consulting,Prompt Engineering|Vector DBs|RAG|Fine-tuning|LLM APIs|SQL,3.8,98,23.4,9.4,2026,1,1,0,1,Senior ($200-300k)
AIJOB0500,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),11,Master's,226000.0,180000,312000,Tokyo,Japan,Hybrid,Startup (1-50),Automotive,MLOps|Python|PyTorch|System Design|Distributed Systems|LLM Fine-tuning|Linux,10.9,96,58.5,8.8,2025,9,1,1,0,Senior ($200-300k)
AIJOB0501,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),8,Master's,140000.0,140000,270000,Beijing,China,Hybrid,Enterprise (5000+),Consulting,Kubernetes|Networking|CUDA|Linux|SQL,11.3,85,9.4,7.0,2025,11,1,1,0,Mid ($100-150k)
AIJOB0502,AI Compliance Manager,Governance,Senior (6-9 yrs),10,Bootcamp/Self-taught,240000.0,100000,200000,San Francisco,USA,Fully Remote,Big Tech (FAANG+),Consulting,Legal Knowledge|EU AI Act|Auditing|Problem Solving,16.4,68,18.1,6.6,2025,2,1,1,0,Senior ($200-300k)
AIJOB0503,Data Scientist,Data Science,Lead (10+ yrs),6,Bootcamp/Self-taught,176000.0,138000,195000,Paris,France,Fully Remote,Mid-size (501-5000),Retail,ML Algorithms|Scikit-learn|SQL|Statistics|Data Visualization|Statistics,9.2,92,71.5,9.3,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB0504,AI Ethics Officer,Governance,Entry (0-2 yrs),7,Master's,144000.0,110000,210000,Boston,USA,On-site,Mid-size (501-5000),Research,Risk Assessment|Ethics Frameworks|Research|AI Policy|Communication|Cloud|Statistics|Communication,17.2,72,14.4,6.4,2025,11,0,0,0,Mid ($100-150k)
AIJOB0505,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),5,PhD,234000.0,160000,300000,Tokyo,Japan,Hybrid,Enterprise (5000+),Energy,APIs|Fine-tuning|Vision-Language Models|PyTorch|SQL,11.4,90,20.3,7.6,2026,2,0,1,0,Senior ($200-300k)
AIJOB0506,MLOps Engineer,ML Operations,Lead (10+ yrs),4,Master's,259000.0,130000,260000,Boston,USA,Hybrid,Startup (1-50),Technology,Docker|MLflow|Monitoring|Kubernetes|CI/CD|Cloud|Python|Agile,10.2,93,75.3,6.5,2026,1,1,1,0,Senior ($200-300k)
AIJOB0507,Prompt Engineer,AI Engineering,Entry (0-2 yrs),3,PhD,90000.0,90000,200000,Singapore,Singapore,Fully Remote,Startup (1-50),Energy,Prompt Design|Python|LLM APIs|Testing|Cloud,5.0,82,5.8,9.5,2025,11,0,1,1,Entry (<$100k)
AIJOB0508,AI Agent Developer,AI Engineering,Lead (10+ yrs),4,Bachelor's,315000.0,155000,290000,Sydney,Australia,Hybrid,Enterprise (5000+),Healthcare,LangChain|Planning Systems|Tool Use|AutoGen|APIs|Linux|Communication|Agile,10.0,96,37.3,7.1,2026,2,1,1,1,Elite (>$300k)
AIJOB0509,Robotics Engineer (AI),Robotics,Lead (10+ yrs),10,Bachelor's,246000.0,125000,240000,Chicago,USA,On-site,Enterprise (5000+),Education,Control Systems|C++|Computer Vision|Python|Simulation|Cloud|Problem Solving,13.6,76,28.9,7.6,2026,3,1,0,0,Senior ($200-300k)
AIJOB0510,MLOps Engineer,ML Operations,Senior (6-9 yrs),7,Master's,271000.0,130000,260000,London,UK,Hybrid,Big Tech (FAANG+),Media,Python|CI/CD|Kubernetes|Monitoring|Docker|Research,8.5,93,19.0,9.2,2026,2,1,1,0,Senior ($200-300k)
AIJOB0511,RAG Engineer,AI Engineering,Lead (10+ yrs),2,PhD,336000.0,145000,280000,Boston,USA,Hybrid,Mid-size (501-5000),Consulting,LangChain|Vector DBs|Search Systems|Research|Linux|Communication,4.1,94,60.9,8.7,2026,2,1,1,1,Elite (>$300k)
AIJOB0512,RAG Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,145000.0,145000,280000,Los Angeles,USA,Hybrid,Startup (1-50),Education,Vector DBs|LangChain|Python|SQL|Leadership,9.5,94,36.9,7.8,2025,4,0,1,1,Mid ($100-150k)
AIJOB0513,Robotics Engineer (AI),Robotics,Lead (10+ yrs),5,Associate's,206000.0,125000,240000,Berlin,Germany,Hybrid,Big Tech (FAANG+),Research,Python|Simulation|Control Systems|Leadership,10.0,76,17.0,7.1,2025,10,1,1,0,Senior ($200-300k)
AIJOB0514,AI Ethics Officer,Governance,Lead (10+ yrs),5,Bootcamp/Self-taught,188000.0,110000,210000,Singapore,Singapore,Hybrid,Mid-size (501-5000),Energy,Communication|Research|AI Policy|Ethics Frameworks|Research|Git,13.8,72,5.9,8.5,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0515,ML Engineer,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,197000.0,120000,280000,Singapore,Singapore,Hybrid,SME (51-500),Manufacturing,Kubernetes|SQL|PyTorch|MLOps|TensorFlow|Git|Linux|Leadership,13.6,97,48.5,9.3,2025,11,1,1,0,Upper-Mid ($150-200k)
AIJOB0516,MLOps Engineer,ML Operations,Lead (10+ yrs),7,Bootcamp/Self-taught,191000.0,130000,260000,Sydney,Australia,Fully Remote,Startup (1-50),Energy,MLflow|Monitoring|Cloud|Docker|Statistics,11.5,93,60.1,7.5,2025,12,1,1,0,Upper-Mid ($150-200k)
AIJOB0517,AI Research Scientist,Research,Entry (0-2 yrs),11,Bootcamp/Self-taught,115000.0,115000,280000,London,UK,Hybrid,Startup (1-50),Energy,PyTorch|Publishing|Python|Deep Learning|Mathematics|Git|SQL,8.4,88,23.7,7.7,2025,11,0,1,0,Mid ($100-150k)
AIJOB0518,AI Engineer,AI Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,103000.0,100000,250000,Chicago,USA,Fully Remote,Mid-size (501-5000),Automotive,Docker|LLM Integration|Python|PyTorch|Cloud (AWS/GCP/Azure)|Agile|Communication,12.3,95,53.6,9.0,2025,1,0,1,0,Mid ($100-150k)
AIJOB0519,AI Agent Developer,AI Engineering,Entry (0-2 yrs),4,Master's,184000.0,155000,290000,Boston,USA,Fully Remote,SME (51-500),Energy,Planning Systems|APIs|Python|LangChain|Tool Use|AutoGen|Communication,13.0,96,41.0,9.4,2026,1,0,1,1,Upper-Mid ($150-200k)
AIJOB0520,AI Solutions Architect,Architecture,Entry (0-2 yrs),14,Associate's,180000.0,180000,320000,Amsterdam,Netherlands,Fully Remote,Enterprise (5000+),Automotive,System Design|Enterprise Architecture|Python|Leadership|ML|Leadership|Statistics|SQL,10.9,84,25.7,7.5,2025,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0521,MLOps Engineer,ML Operations,Mid (3-5 yrs),7,Associate's,251000.0,130000,260000,Seattle,USA,Hybrid,Big Tech (FAANG+),Technology,CI/CD|MLflow|Python|Monitoring|Docker|Agile|SQL,10.6,93,39.4,8.9,2025,9,0,1,0,Senior ($200-300k)
AIJOB0522,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,150000.0,150000,295000,Toronto,Canada,Hybrid,Startup (1-50),Healthcare,Fine-tuning|Python|Diffusion Models|Problem Solving|Git|Research,8.4,95,17.6,7.9,2026,2,0,1,1,Mid ($100-150k)
AIJOB0523,AI Ethics Officer,Governance,Entry (0-2 yrs),7,Bachelor's,110000.0,110000,210000,Paris,France,Hybrid,SME (51-500),Government,Research|Communication|Ethics Frameworks|AI Policy|Risk Assessment|Cloud,12.3,72,15.7,6.5,2026,3,0,1,0,Mid ($100-150k)
AIJOB0524,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),3,Bootcamp/Self-taught,159000.0,130000,220000,Singapore,Singapore,Fully Remote,SME (51-500),Technology,Python|dbt|ETL|Spark|Leadership|SQL,10.5,88,6.4,6.2,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0525,ML Engineer,AI Engineering,Mid (3-5 yrs),9,PhD,155000.0,120000,280000,Toronto,Canada,Fully Remote,Mid-size (501-5000),Education,SQL|Python|Kubernetes|MLOps|PyTorch|TensorFlow|Statistics|Communication,17.4,97,72.0,7.1,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0526,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),9,Bachelor's,146000.0,145000,280000,Toronto,Canada,Fully Remote,Big Tech (FAANG+),Manufacturing,PyTorch|Python|OpenCV|Image Processing|CUDA|CNNs|Leadership|Communication|Git,8.5,87,5.9,6.9,2026,2,0,1,0,Mid ($100-150k)
AIJOB0527,Data Scientist,Data Science,Entry (0-2 yrs),5,PhD,188000.0,138000,195000,San Francisco,USA,Hybrid,Enterprise (5000+),Government,Python|ML Algorithms|SQL|Scikit-learn|Statistics|SQL|Cloud,4.6,92,42.7,8.5,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0528,MLOps Engineer,ML Operations,Senior (6-9 yrs),9,Bachelor's,312000.0,130000,260000,New York,USA,Fully Remote,Big Tech (FAANG+),Government,Cloud|Docker|MLflow|Kubernetes|Python|Problem Solving|Cloud,17.3,93,69.9,9.1,2026,3,1,1,0,Elite (>$300k)
AIJOB0529,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,323000.0,160000,300000,Paris,France,Fully Remote,Big Tech (FAANG+),Retail,PyTorch|Vision-Language Models|APIs|Fine-tuning|Python|SQL,17.5,90,7.1,6.9,2026,2,1,1,0,Elite (>$300k)
AIJOB0530,AI Business Analyst,Business,Senior (6-9 yrs),4,PhD,125000.0,95000,180000,Sydney,Australia,On-site,Startup (1-50),Education,Communication|SQL|Data Visualization|Python|Business Analysis|Linux|Research,8.1,78,5.9,7.4,2026,3,1,0,0,Mid ($100-150k)
AIJOB0531,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),8,PhD,141000.0,141000,270000,Amsterdam,Netherlands,On-site,Startup (1-50),Healthcare,Neural Networks|PyTorch|TensorFlow|Agile|Research,4.2,89,26.8,8.5,2025,11,0,0,0,Mid ($100-150k)
AIJOB0532,ML Engineer,AI Engineering,Lead (10+ yrs),6,Associate's,310000.0,120000,280000,Chicago,USA,Fully Remote,Big Tech (FAANG+),Media,SQL|TensorFlow|Kubernetes|Statistics,14.0,97,40.5,6.3,2026,3,1,1,0,Elite (>$300k)
AIJOB0533,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),11,Associate's,188000.0,180000,312000,London,UK,Hybrid,SME (51-500),Manufacturing,Distributed Systems|MLOps|System Design|SQL,11.6,96,86.2,9.4,2025,5,1,1,0,Upper-Mid ($150-200k)
